Season,Name,Age,Born,Flag,B,T,Ht,Wt,DoB,Yrs,GP,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,All-Star,HOF
1968,Denis Menke,27,US,,R,R,"6' 0""",185,"Jul 21, 1940",7,150,149,150,149,0,0,5,120,4,35,0,0,0,0,-,1,0,2.5,No,No
1968,Norm Miller,22,US,,L,R,"5' 10""",185,"Feb 5, 1946",4,79,65,79,74,0,0,0,0,0,0,7,2,65,74,-,6,1,0.3,No,No
1968,Joe Morgan,24,US,,L,R,"5' 7""",160,"Sep 19, 1943",6,10,6,10,6,0,0,0,5,0,0,1,0,0,1,-,4,0,0.1,No,Yes
1968,Ivan Murrell,25,PA,,R,R,"6' 2""",195,"Apr 24, 1943",4,32,13,32,15,0,0,0,0,0,0,4,2,9,15,-,13,5,-0.8,No,No
1968,Doug Rader,23,US,,R,R,"6' 2""",208,"Jul 30, 1944",2,98,90,98,91,0,0,5,0,86,0,0,0,0,0,-,7,1,1.9,No,No
1968,Jim Ray,23,US,,R,R,"6' 1""",185,"Dec 1, 1944",3,42,2,42,41,41,0,0,0,0,0,0,0,0,0,-,0,1,1.6,No,No
1968,Steve Shea,25,US,,R,R,"6' 3""",215,"Dec 5, 1942",1st,30,0,30,30,30,0,0,0,0,0,0,0,0,0,-,0,0,0.4,No,No
1968,Dick Simpson,24,US,,R,R,"6' 4""",176,"Jul 28, 1943",6,59,47,59,49,0,0,0,0,0,0,15,15,22,49,-,1,11,-1.1,No,No
1968,Rusty Staub,24,US,,L,R,"6' 2""",190,"Apr 1, 1944",6,161,160,161,161,0,0,147,0,0,0,0,0,15,15,-,0,0,3.2,Yes,No
1968,Lee Thomas,32,US,,L,R,"6' 2""",195,"Feb 5, 1936",8,90,43,90,49,0,0,2,0,0,0,7,0,42,48,-,44,0,-1.9,No,No
1968,Héctor Torres,22,MX,,R,R,"6' 0""",175,"Sep 16, 1945",1st,128,119,128,127,0,0,0,1,0,127,0,0,0,0,-,1,1,-0.8,No,No
1968,Danny Walton,20,US,,R,R,"6' 0""",195,"Jul 14, 1947",1st,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-,2,0,0,No,No
1968,Bob Watson,22,US,,R,R,"6' 0""",201,"Apr 10, 1946",3,45,38,45,40,0,0,0,0,0,0,40,0,1,40,-,5,0,-0.4,No,No
1968,Don Wilson,23,US,,R,R,"6' 2""",195,"Feb 12, 1945",3,34,30,34,33,33,0,0,0,0,0,0,0,0,0,-,0,1,3.5,No,No
1968,Jim Wynn,26,US,,R,R,"5' 10""",160,"Mar 12, 1942",6,156,152,156,153,0,0,0,0,0,0,59,91,6,153,-,3,0,5.4,No,No
1969,Jesús Alou,27,DO,,R,R,"6' 2""",190,"Mar 24, 1942",7,115,108,115,112,0,0,0,0,0,0,65,0,58,112,-,6,0,-1.7,No,No
1969,Jack Billingham,26,US,,R,R,"6' 4""",195,"Feb 21, 1943",2,52,4,52,52,52,0,0,0,0,0,0,0,0,0,-,0,0,-0.1,No,No
1969,Wade Blasingame,25,US,,L,L,"6' 1""",185,"Nov 22, 1943",7,27,5,27,26,26,0,0,0,0,0,0,0,0,0,-,0,1,-1.9,No,No
1969,Curt Blefary,25,US,,L,R,"6' 2""",195,"Jul 5, 1943",5,155,150,155,153,0,0,152,0,0,0,1,0,0,1,-,4,0,1.6,No,No
1969,Jim Bouton,30,US,,R,R,"6' 0""",170,"Mar 8, 1939",8,16,1,16,16,16,0,0,0,0,0,0,0,0,0,-,0,0,0.1,No,No
1969,Don Bryant,27,US,,R,R,"6' 5""",200,"Jul 13, 1941",2,31,18,31,28,0,28,0,0,0,0,0,0,0,0,-,5,0,-0.5,No,No
1969,Danny Coombs,27,US,,R,L,"6' 4""",200,"Mar 23, 1942",7,8,0,8,8,8,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1969,Tommy Davis,30,US,,R,R,"6' 2""",195,"Mar 21, 1939",11,24,20,24,21,0,0,0,0,0,0,20,1,0,21,-,4,0,-0.3,No,No
1969,Larry Dierker,22,US,,R,R,"6' 4""",215,"Sep 22, 1946",6,39,37,39,39,39,0,0,0,0,0,0,0,0,0,-,0,0,8.4,Yes,No
1969,Johnny Edwards,31,US,,L,R,"6' 4""",220,"Jun 10, 1938",9,151,140,151,151,0,151,0,0,0,0,0,0,0,0,-,5,0,1.5,No,No
1969,Gary Geiger,32,US,,L,R,"6' 0""",168,"Apr 4, 1937",11,93,25,93,65,0,0,0,0,0,0,47,6,14,65,-,31,3,0,No,No
1969,César Gerónimo,21,DO,,L,L,"6' 0""",165,"Mar 11, 1948",1st,28,0,28,9,0,0,0,0,0,0,4,1,4,9,-,6,16,0,No,No
1969,Fred Gladding,33,US,,L,R,"6' 1""",220,"Jun 28, 1936",9,57,0,57,57,57,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1969,Julio Gotay,30,PR,,R,R,"6' 0""",180,"Jun 9, 1939",10,46,11,46,17,0,0,0,16,1,0,0,0,0,0,-,33,1,0.6,No,No
1969,Tom Griffin,21,US,,R,R,"6' 3""",210,"Feb 22, 1948",1st,31,31,31,31,31,0,0,0,0,0,0,0,0,0,-,0,0,3.3,No,No
1969,Skip Guinn,24,US,,R,L,"5' 10""",180,"Oct 25, 1944",2,28,0,28,28,28,0,0,0,0,0,0,0,0,0,-,0,0,-0.9,No,No
1969,Bill Henry,41,US,,L,L,"6' 2""",180,"Oct 15, 1927",16,3,0,3,3,3,0,0,0,0,0,0,0,0,0,-,0,0,0.2,No,No
1969,Keith Lampard,23,GB,,L,R,"6' 2""",197,"Dec 20, 1945",1st,9,1,9,2,0,0,0,0,0,0,0,0,2,2,-,8,0,0.1,No,No
1969,Denny Lemaster,30,US,,R,L,"6' 1""",182,"Feb 25, 1939",8,38,37,38,38,38,0,0,0,0,0,0,0,0,0,-,0,0,5.1,No,No
1969,Marty Martínez,27,CU,,B,R,"6' 0""",170,"Aug 23, 1941",4,78,49,78,59,1,7,0,1,15,17,21,0,0,21,-,21,2,-0.1,No,No
1969,John Mayberry,20,US,,L,L,"6' 3""",215,"Feb 18, 1949",2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,-,5,0,0,No,No
1969,Leon McFadden,25,US,,R,R,"6' 2""",195,"Apr 26, 1944",2,44,17,44,24,0,0,0,0,0,8,4,0,13,17,-,11,12,-1,No,No
1969,Denis Menke,28,US,,R,R,"6' 0""",185,"Jul 21, 1940",8,154,154,154,154,0,0,9,23,1,131,0,0,0,0,-,0,0,2.5,Yes,No
1969,Norm Miller,23,US,,L,R,"5' 10""",185,"Feb 5, 1946",5,119,105,119,114,0,0,0,0,0,0,7,15,97,114,-,9,0,1.2,No,No
1969,Joe Morgan,25,US,,L,R,"5' 7""",160,"Sep 19, 1943",7,147,144,147,144,0,0,0,132,0,0,12,2,0,14,-,3,0,3.7,No,Yes
1969,Doug Rader,24,US,,R,R,"6' 2""",208,"Jul 30, 1944",3,155,154,155,155,0,0,4,0,154,0,0,0,0,0,-,0,0,1.7,No,No
1969,Jim Ray,24,US,,R,R,"6' 1""",185,"Dec 1, 1944",4,40,13,40,40,40,0,0,0,0,0,0,0,0,0,-,0,0,1.1,No,No
1969,Dan Schneider,26,US,,L,L,"6' 3""",170,"Aug 29, 1942",5,6,0,6,6,6,0,0,0,0,0,0,0,0,0,-,0,0,-0.8,No,No
1969,Scipio Spinks,21,US,,R,R,"6' 1""",183,"Jul 12, 1947",1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1969,Héctor Torres,23,MX,,R,R,"6' 0""",175,"Sep 16, 1945",2,34,14,34,22,0,0,0,0,0,22,0,0,0,0,-,14,2,-1.1,No,No
1969,Sandy Valdespino,30,CU,,L,L,"5' 8""",170,"Jan 24, 1939",5,42,28,42,29,0,0,0,0,0,0,29,0,0,29,-,13,0,-0.3,No,No
1969,Bob Watkins,21,US,,R,R,"6' 1""",170,"Mar 12, 1948",1st,5,0,5,5,5,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1969,Bob Watson,23,US,,R,R,"6' 0""",201,"Apr 10, 1946",4,20,10,20,12,0,1,5,0,0,0,6,0,0,6,-,9,0,0.4,No,No
1969,Ron Willis,25,US,,R,R,"6' 2""",185,"Jul 12, 1943",4,3,0,3,3,3,0,0,0,0,0,0,0,0,0,-,0,0,0.1,No,No
1969,Don Wilson,24,US,,R,R,"6' 2""",195,"Feb 12, 1945",4,34,34,34,34,34,0,0,0,0,0,0,0,0,0,-,0,0,0.7,No,No
1969,Dooley Womack,29,US,,L,R,"6' 0""",170,"Aug 25, 1939",4,30,0,30,30,30,0,0,0,0,0,0,0,0,0,-,0,0,0.8,No,No
1969,Jim Wynn,27,US,,R,R,"5' 10""",160,"Mar 12, 1942",7,149,148,149,149,0,0,0,0,0,0,0,149,0,149,-,0,0,7.1,No,No
1970,Jesús Alou,28,DO,,R,R,"6' 2""",190,"Mar 24, 1942",8,117,104,117,108,0,0,0,0,0,0,29,0,89,108,-,11,0,0.4,No,No
1970,Jim Beauchamp,30,US,,R,R,"6' 2""",190,"Aug 21, 1939",7,31,1,31,17,0,0,0,0,0,0,14,3,0,17,-,15,1,-0.1,No,No
1970,Jack Billingham,27,US,,R,R,"6' 4""",195,"Feb 21, 1943",3,46,24,46,46,46,0,0,0,0,0,0,0,0,0,-,0,0,0.7,No,No
1970,Wade Blasingame,26,US,,L,L,"6' 1""",185,"Nov 22, 1943",8,13,13,13,13,13,0,0,0,0,0,0,0,0,0,-,0,0,1.3,No,No
1970,Jim Bouton,31,US,,R,R,"6' 0""",170,"Mar 8, 1939",9,29,6,29,29,29,0,0,0,0,0,0,0,0,0,-,0,0,-0.6,No,No
1970,Don Bryant,28,US,,R,R,"6' 5""",200,"Jul 13, 1941",3,15,4,15,13,0,13,0,0,0,0,0,0,0,0,-,4,0,-0.5,No,No
1970,César Cedeño,19,DO,,R,R,"6' 2""",175,"Feb 25, 1951",1st,90,89,90,90,0,0,0,0,0,0,0,75,17,90,-,1,0,1.8,No,No
1970,Ron Cook,22,US,,L,L,"6' 1""",175,"Jul 11, 1947",1st,43,7,43,41,41,0,0,0,0,0,0,0,0,0,-,0,2,1.4,No,No
1970,George Culver,26,US,,R,R,"6' 2""",185,"Jul 8, 1943",5,32,0,32,32,32,0,0,0,0,0,0,0,0,0,-,0,0,1,No,No
1970,Tommy Davis,31,US,,R,R,"6' 2""",195,"Mar 21, 1939",12,57,51,57,53,0,0,0,0,0,0,53,0,0,53,-,6,0,0.2,No,No
1970,Larry Dierker,23,US,,R,R,"6' 4""",215,"Sep 22, 1946",7,37,36,37,37,37,0,0,0,0,0,0,0,0,0,-,0,0,4,No,No
1970,Jack DiLauro,27,US,,B,L,"6' 2""",185,"May 3, 1943",2,43,0,43,42,42,0,0,0,0,0,0,0,0,0,-,0,1,-0.6,No,No
1970,Johnny Edwards,32,US,,L,R,"6' 4""",220,"Jun 10, 1938",10,140,134,140,139,0,139,0,0,0,0,0,0,0,0,-,3,0,1,No,No
1970,Ken Forsch,23,US,,R,R,"6' 4""",195,"Sep 8, 1946",1st,4,4,4,4,4,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1970,Gary Geiger,33,US,,L,R,"6' 0""",168,"Apr 4, 1937",12,5,0,5,2,0,0,0,0,0,0,2,0,0,2,-,3,0,-0.1,No,No
1970,César Gerónimo,22,DO,,L,L,"6' 0""",165,"Mar 11, 1948",2,47,4,47,26,0,0,0,0,0,0,12,5,10,26,-,14,16,-0.5,No,No
1970,Fred Gladding,34,US,,L,R,"6' 1""",220,"Jun 28, 1936",10,63,0,63,63,63,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1970,Tom Griffin,22,US,,R,R,"6' 3""",210,"Feb 22, 1948",2,23,20,23,23,23,0,0,0,0,0,0,0,0,0,-,0,0,-0.5,No,No
1970,Buddy Harris,21,US,,R,R,"6' 7""",245,"Dec 5, 1948",1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1970,Larry Howard,25,US,,R,R,"6' 3""",200,"Jun 6, 1945",1st,31,22,31,28,0,26,2,0,0,0,1,0,0,1,-,5,0,0.9,No,No
1970,Keith Lampard,24,GB,,L,R,"6' 2""",197,"Dec 20, 1945",2,53,6,53,18,0,0,2,0,0,0,13,0,4,16,-,43,0,0.2,No,No
1970,Denny Lemaster,31,US,,R,L,"6' 1""",182,"Feb 25, 1939",9,39,21,39,39,39,0,0,0,0,0,0,0,0,0,-,0,0,1.3,No,No
1970,Mike Marshall,27,US,,R,R,"5' 10""",180,"Jan 15, 1943",3,4,0,4,4,4,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1970,Marty Martínez,28,CU,,B,R,"6' 0""",170,"Aug 23, 1941",5,75,25,75,50,0,6,0,4,10,30,0,0,0,0,-,39,0,-0.9,No,No
1970,John Mayberry,21,US,,L,L,"6' 3""",215,"Feb 18, 1949",3,50,38,50,45,0,0,45,0,0,0,0,0,0,0,-,6,0,0.6,No,No
1970,Leon McFadden,26,US,,R,R,"6' 2""",195,"Apr 26, 1944",3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-,0,2,0,No,No
1970,Denis Menke,29,US,,R,R,"6' 0""",185,"Jul 21, 1940",9,154,153,154,154,0,0,5,21,5,133,1,0,2,3,-,1,0,3.9,Yes,No
1970,Norm Miller,24,US,,L,R,"5' 10""",185,"Feb 5, 1946",6,90,53,90,72,0,1,0,0,0,0,4,4,67,72,-,24,3,0.3,No,No
1970,Joe Morgan,26,US,,L,R,"5' 7""",160,"Sep 19, 1943",8,144,141,144,142,0,0,0,142,0,0,0,0,0,0,-,3,0,3.4,Yes,Yes
1970,Dan Osinski,36,US,,R,R,"6' 1""",190,"Nov 17, 1933",8,3,0,3,3,3,0,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1970,Joe Pepitone,29,US,,L,L,"6' 2""",185,"Oct 9, 1940",9,75,69,75,72,0,0,50,0,0,0,15,3,13,28,-,3,1,0.1,No,No
1970,Doug Rader,25,US,,R,R,"6' 2""",208,"Jul 30, 1944",4,156,154,156,154,0,0,1,0,154,0,0,0,0,0,-,2,0,3.6,No,No
1970,Jim Ray,25,US,,R,R,"6' 1""",185,"Dec 1, 1944",5,52,2,52,52,52,0,0,0,0,0,0,0,0,0,-,0,0,2.8,No,No
1970,Scipio Spinks,22,US,,R,R,"6' 1""",183,"Jul 12, 1947",2,6,2,6,5,5,0,0,0,0,0,0,0,0,0,-,0,1,-0.6,No,No
1970,Héctor Torres,24,MX,,R,R,"6' 0""",175,"Sep 16, 1945",3,31,17,31,28,0,0,0,6,0,22,0,0,0,0,-,5,0,-0.2,No,No
1970,Bob Watson,24,US,,R,R,"6' 0""",201,"Apr 10, 1946",5,97,82,97,84,0,6,83,0,0,0,1,0,0,1,-,14,0,0.1,No,No
1970,Don Wilson,25,US,,R,R,"6' 2""",195,"Feb 12, 1945",5,30,27,30,29,29,0,0,0,0,0,0,0,0,0,-,0,1,1.7,No,No
1970,Jim Wynn,28,US,,R,R,"5' 10""",160,"Mar 12, 1942",8,157,149,157,151,0,0,0,0,0,0,66,87,0,151,-,7,0,4.9,No,No
1971,Jesús Alou,29,DO,,R,R,"6' 2""",190,"Mar 24, 1942",9,122,103,122,109,0,0,0,0,0,0,51,0,63,109,-,18,0,1.6,No,No
1971,Jack Billingham,28,US,,R,R,"6' 4""",195,"Feb 21, 1943",4,33,33,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,1.5,No,No
1971,Wade Blasingame,27,US,,L,L,"6' 1""",185,"Nov 22, 1943",9,30,28,30,30,30,0,0,0,0,0,0,0,0,0,-,0,0,-0.5,No,No
1971,Ray Busse,22,US,,R,R,"6' 4""",175,"Sep 25, 1948",1st,10,8,10,8,0,0,0,0,3,5,0,0,0,0,-,2,0,-0.1,No,No
1971,César Cedeño,20,DO,,R,R,"6' 2""",175,"Feb 25, 1951",2,161,146,161,157,0,0,2,0,0,0,12,124,29,157,-,5,2,2.1,No,No
1971,Rich Chiles,21,US,,L,L,"5' 11""",170,"Nov 22, 1949",1st,67,20,67,27,0,0,0,0,0,0,25,0,2,27,-,45,1,0,No,No
1971,Ron Cook,23,US,,L,L,"6' 1""",175,"Jul 11, 1947",2,6,4,6,5,5,0,0,0,0,0,0,0,0,0,-,0,1,0,No,No
1971,George Culver,27,US,,R,R,"6' 2""",185,"Jul 8, 1943",6,59,0,59,59,59,0,0,0,0,0,0,0,0,0,-,0,0,1.2,No,No
1971,Larry Dierker,24,US,,R,R,"6' 4""",215,"Sep 22, 1946",8,24,23,24,24,24,0,0,0,0,0,0,0,0,0,-,0,0,3.1,Yes,No
1971,Johnny Edwards,33,US,,L,R,"6' 4""",220,"Jun 10, 1938",11,106,91,106,104,0,104,0,0,0,0,0,0,0,0,-,8,0,0.9,No,No
1971,Ken Forsch,24,US,,R,R,"6' 4""",195,"Sep 8, 1946",2,33,23,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,3.4,No,No
1971,César Gerónimo,23,DO,,L,L,"6' 0""",165,"Mar 11, 1948",3,94,13,94,64,0,0,0,0,0,0,47,3,16,64,-,11,33,-0.5,No,No
1971,Fred Gladding,35,US,,L,R,"6' 1""",220,"Jun 28, 1936",11,48,0,48,48,48,0,0,0,0,0,0,0,0,0,-,0,0,0.8,No,No
1971,Bill Greif,21,US,,R,R,"6' 4""",196,"Apr 25, 1950",1st,7,3,7,7,7,0,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1971,Tom Griffin,23,US,,R,R,"6' 3""",210,"Feb 22, 1948",3,10,6,10,10,10,0,0,0,0,0,0,0,0,0,-,0,0,-0.4,No,No
1971,Skip Guinn,26,US,,R,L,"5' 10""",180,"Oct 25, 1944",3,4,0,4,4,4,0,0,0,0,0,0,0,0,0,-,0,0,0.3,No,No
1971,Buddy Harris,22,US,,R,R,"6' 7""",245,"Dec 5, 1948",2,20,0,20,20,20,0,0,0,0,0,0,0,0,0,-,0,0,-0.5,No,No
1971,Jack Hiatt,28,US,,R,R,"6' 2""",190,"Jul 27, 1942",8,69,57,69,66,0,65,1,0,0,0,0,0,0,0,-,8,1,1.4,No,No
1971,Larry Howard,26,US,,R,R,"6' 3""",200,"Jun 6, 1945",2,24,14,24,22,0,22,0,0,0,0,0,0,0,0,-,4,0,0.2,No,No
1971,Denny Lemaster,32,US,,R,L,"6' 1""",182,"Feb 25, 1939",10,42,0,42,42,42,0,0,0,0,0,0,0,0,0,-,0,0,0.7,No,No
1971,Marty Martínez,29,CU,,B,R,"6' 0""",170,"Aug 23, 1941",6,32,10,32,21,0,0,4,9,3,7,0,0,0,0,-,14,1,0,No,No
1971,John Mayberry,22,US,,L,L,"6' 3""",215,"Feb 18, 1949",4,46,36,46,38,0,0,38,0,0,0,0,0,0,0,-,10,0,0.1,No,No
1971,Denis Menke,30,US,,R,R,"6' 0""",185,"Jul 21, 1940",10,146,128,146,137,0,0,101,5,32,17,0,0,0,0,-,11,0,0.2,No,No
1971,Roger Metzger,23,US,,B,R,"6' 0""",165,"Oct 10, 1947",2,150,145,150,148,0,0,0,0,0,148,0,0,0,0,-,1,3,1.2,No,No
1971,Norm Miller,25,US,,L,R,"5' 10""",185,"Feb 5, 1946",7,45,13,45,21,0,1,0,0,0,0,0,6,15,20,-,30,0,0.5,No,No
1971,Joe Morgan,27,US,,L,R,"5' 7""",160,"Sep 19, 1943",9,160,153,160,157,0,0,0,157,0,0,0,0,0,0,-,5,1,5.7,No,Yes
1971,Doug Rader,26,US,,R,R,"6' 2""",208,"Jul 30, 1944",5,135,130,135,135,0,0,0,0,135,0,0,0,0,0,-,0,0,1.4,No,No
1971,Jim Ray,26,US,,R,R,"6' 1""",185,"Dec 1, 1944",6,47,1,47,47,47,0,0,0,0,0,0,0,0,0,-,0,0,2.7,No,No
1971,J.R. Richard,21,US,,R,R,"6' 8""",222,"Mar 7, 1950",1st,4,4,4,4,4,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1971,Jay Schlueter,21,US,,R,R,"6' 0""",182,"Jul 31, 1949",1st,7,0,7,2,0,0,0,0,0,0,2,0,0,2,-,2,3,0,No,No
1971,Scipio Spinks,23,US,,R,R,"6' 1""",183,"Jul 12, 1947",3,5,3,5,5,5,0,0,0,0,0,0,0,0,0,-,0,0,0.2,No,No
1971,Derrel Thomas,20,US,,B,R,"6' 0""",160,"Jan 14, 1951",1st,5,1,5,1,0,0,0,1,0,0,0,0,0,0,-,1,3,-0.2,No,No
1971,Bob Watson,25,US,,R,R,"6' 0""",201,"Apr 10, 1946",6,129,125,129,125,0,0,44,0,0,0,87,0,1,88,-,4,0,1,No,No
1971,Don Wilson,26,US,,R,R,"6' 2""",195,"Feb 12, 1945",6,35,34,35,35,35,0,0,0,0,0,0,0,0,0,-,0,0,6.1,Yes,No
1971,Jim Wynn,29,US,,R,R,"5' 10""",160,"Mar 12, 1942",9,123,103,123,116,0,0,0,0,0,0,1,47,72,116,-,13,0,-0.6,No,No
1971,Larry Yount,21,US,,R,R,"6' 2""",185,"Feb 15, 1950",1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-,0,0,0,No,No
1972,Jesús Alou,30,DO,,R,R,"6' 2""",190,"Mar 24, 1942",10,52,14,52,23,0,0,0,0,0,0,10,0,14,23,-,35,0,0.2,No,No
1972,Wade Blasingame,28,US,,L,L,"6' 1""",185,"Nov 22, 1943",10,10,0,10,10,10,0,0,0,0,0,0,0,0,0,-,0,0,-0.5,No,No
1972,César Cedeño,21,DO,,R,R,"6' 2""",175,"Feb 25, 1951",3,139,136,139,137,0,0,0,0,0,0,0,137,0,137,-,3,0,8,Yes,No
1972,Rich Chiles,22,US,,L,L,"5' 11""",170,"Nov 22, 1949",2,9,2,9,2,0,0,0,0,0,0,1,0,1,2,-,7,0,0.2,No,No
1972,Mike Cosgrove,21,US,,L,L,"6' 1""",170,"Feb 17, 1951",1st,7,1,7,7,7,0,0,0,0,0,0,0,0,0,-,0,0,-0.1,No,No
1972,George Culver,28,US,,R,R,"6' 2""",185,"Jul 8, 1943",7,45,0,45,45,45,0,0,0,0,0,0,0,0,0,-,0,0,1.9,No,No
1972,Larry Dierker,25,US,,R,R,"6' 4""",215,"Sep 22, 1946",9,31,31,31,31,31,0,0,0,0,0,0,0,0,0,-,0,0,2.8,No,No
1972,Johnny Edwards,34,US,,L,R,"6' 4""",220,"Jun 10, 1938",12,108,96,108,105,0,105,0,0,0,0,0,0,0,0,-,7,0,1.5,No,No
1972,Bobby Fenwick,25,JP,,R,R,"5' 9""",165,"Dec 10, 1946",1st,36,10,36,22,0,0,0,17,2,4,0,0,0,0,-,5,15,-0.5,No,No
1972,Ken Forsch,25,US,,R,R,"6' 4""",195,"Sep 8, 1946",3,30,24,30,30,30,0,0,0,0,0,0,0,0,0,-,0,0,0.8,No,No
1972,Joe Gibbon,37,US,,R,L,"6' 4""",200,"Apr 10, 1935",13,9,0,9,9,9,0,0,0,0,0,0,0,0,0,-,0,0,-0.3,No,No
1972,Fred Gladding,36,US,,L,R,"6' 1""",220,"Jun 28, 1936",12,42,0,42,42,42,0,0,0,0,0,0,0,0,0,-,0,0,1.2,No,No
1972,Tom Griffin,24,US,,R,R,"6' 3""",210,"Feb 22, 1948",4,39,5,39,39,39,0,0,0,0,0,0,0,0,0,-,0,0,1.4,No,No
1972,Tommy Helms,31,US,,R,R,"5' 10""",165,"May 5, 1941",9,139,139,139,139,0,0,0,139,0,0,0,0,0,0,-,0,0,0.9,No,No
1972,Jack Hiatt,29,US,,R,R,"6' 2""",190,"Jul 27, 1942",9,10,8,10,10,0,10,0,0,0,0,0,0,0,0,-,0,1,-0.1,No,No
1972,Larry Howard,27,US,,R,R,"6' 3""",200,"Jun 6, 1945",3,54,48,54,54,0,53,0,0,0,0,1,0,0,1,-,3,0,-0.6,No,No
1972,Cliff Johnson,24,US,,R,R,"6' 4""",215,"Jul 22, 1947",1st,5,0,5,1,0,1,0,0,0,0,0,0,0,0,-,4,1,0.1,No,No
1972,Lee May,29,US,,R,R,"6' 3""",195,"Mar 23, 1943",8,148,146,148,146,0,0,146,0,0,0,0,0,0,0,-,2,0,2.8,Yes,No
1972,Roger Metzger,24,US,,B,R,"6' 0""",165,"Oct 10, 1947",3,153,153,153,153,0,0,0,0,0,153,0,0,0,0,-,0,0,-0.1,No,No
1972,Norm Miller,26,US,,L,R,"5' 10""",185,"Feb 5, 1946",8,67,20,67,29,0,0,0,0,0,0,7,10,13,29,-,39,3,-0.2,No,No
1972,Doug Rader,27,US,,R,R,"6' 2""",208,"Jul 30, 1944",6,152,151,152,152,0,0,0,0,152,0,0,0,0,0,-,0,0,3.1,No,No
1972,Jim Ray,27,US,,R,R,"6' 1""",185,"Dec 1, 1944",7,54,0,54,54,54,0,0,0,0,0,0,0,0,0,-,0,0,-1.1,No,No
1972,Jerry Reuss,23,US,,L,L,"6' 5""",200,"Jun 19, 1949",4,33,30,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,-0.5,No,No
1972,J.R. Richard,22,US,,R,R,"6' 8""",222,"Mar 7, 1950",2,4,1,4,4,4,0,0,0,0,0,0,0,0,0,-,0,0,-0.4,No,No
1972,Dave Roberts,27,US,,L,L,"6' 3""",195,"Sep 11, 1944",4,35,28,35,35,35,0,0,0,0,0,0,0,0,0,-,0,0,0.5,No,No
1972,Jimmy Stewart,33,US,,B,R,"6' 0""",165,"Jun 11, 1939",9,68,11,68,29,0,0,9,8,2,0,9,2,1,11,-,43,4,-0.3,No,No
1972,Bob Stinson,26,US,,B,R,"5' 11""",180,"Oct 11, 1945",4,27,1,27,15,0,12,0,0,0,0,3,0,0,3,-,16,2,-0.5,No,No
1972,Gary Sutherland,27,US,,R,R,"6' 0""",185,"Sep 27, 1944",7,5,1,5,1,0,0,0,1,1,0,0,0,0,0,-,4,0,-0.1,No,No
1972,Bob Watson,26,US,,R,R,"6' 0""",201,"Apr 10, 1946",7,147,144,147,144,0,0,2,0,0,0,143,0,0,143,-,3,0,2.9,No,No
1972,Don Wilson,27,US,,R,R,"6' 2""",195,"Feb 12, 1945",7,33,33,33,33,33,0,0,0,0,0,0,0,0,0,-,0,0,4.6,No,No
1972,Jim Wynn,30,US,,R,R,"5' 10""",160,"Mar 12, 1942",10,145,144,145,144,0,0,0,0,0,0,0,12,136,144,-,1,0,5.5,No,No
1972,Jim York,24,US,,R,R,"6' 3""",200,"Aug 27, 1947",3,26,0,26,26,26,0,0,0,0,0,0,0,0,0,-,0,0,-0.2,No,No
1973,Tommie Agee,30,US,,R,R,"5' 11""",195,"Aug 9, 1942",12,84,40,84,68,0,0,0,0,0,0,34,19,17,68,-,14,16,0.6,No,No
1973,Jesús Alou,31,DO,,R,R,"6' 2""",190,"Mar 24, 1942",11,28,7,28,14,0,0,0,0,0,0,1,0,13,14,-,17,1,-0.2,No,No
1973,Rafael Batista,27,DO,,L,L,"6' 1""",195,"Nov 25, 1945",1st,12,1,12,8,0,0,8,0,0,0,0,0,0,0,-,5,1,0,No,No
1973,Ray Busse,24,US,,R,R,"6' 4""",175,"Sep 25, 1948",2,15,2,15,8,0,0,0,0,3,5,0,0,0,0,-,7,1,-0.3,No,No
1973,Dave Campbell,31,US,,R,R,"6' 1""",180,"Jan 14, 1942",7,9,3,9,8,0,0,2,0,5,0,1,0,0,1,-,1,0,0.2,No,No
1973,César Cedeño,22,DO,,R,R,"6' 2""",175,"Feb 25, 1951",4,139,135,139,136,0,0,0,0,0,0,0,136,0,136,-,4,0,7.4,Yes,No
